0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.0,2.331140090191148,3.993420270573437,5.98684054114687,8.311400901911446,1.417214977452213,3.1655700450955773,5.245065202930078,7.655700450955723,10.397475789172518,1.8344299549044298,4.0,6.496710135286726,9.324560360764591,12.483550676433596,2.2516449323566454,4.834429954904431,7.748355067643356,10.993420270573425,14.569625563694661,2.6688599098088566,5.668859909808852,9.000000000000023,12.662280180382309,16.655700450955727
1.0,2.3333333333333353,3.999999999999995,5.999999999999984,8.33333333333332,1.4166666666666652,3.166666666666667,5.249999999999993,7.6666666666666545,10.41666666666666,1.8333333333333333,4.0,6.499999999999984,9.333333333333341,12.499999999999984,2.249999999999998,4.8333333333333295,7.749999999999995,10.99999999999999,14.58333333333332,2.666666666666663,5.666666666666661,8.999999999999977,12.666666666666668,16.66666666666664
1.0,2.3311400901911394,3.9934202705734245,5.986840541146856,8.311400901911428,1.4172149774522143,3.165570045095566,5.245065202930069,7.65570045095571,10.3974757891725,1.8344299549044252,4.0,6.496710135286704,9.324560360764558,12.483550676433563,2.2516449323566436,4.834429954904426,7.748355067643358,10.993420270573434,14.569625563694643,2.6688599098088552,5.668859909808857,8.999999999999982,12.662280180382265,16.655700450955713
1.0,2.333333333333332,4.000000000000007,6.00000000000002,8.333333333333357,1.4166666666666685,3.1666666666666705,5.250000000000013,7.666666666666683,10.416666666666666,1.8333333333333344,4.0,6.5000000000000195,9.333333333333329,12.500000000000027,2.250000000000007,4.8333333333333455,7.750000000000015,11.000000000000023,14.583333333333355,2.666666666666671,5.666666666666674,9.000000000000032,12.666666666666682,16.666666666666714
1.0,2.3311400901911457,3.993420270573437,5.9868405411468615,8.311400901911444,1.417214977452215,3.1655700450955773,5.245065202930074,7.655700450955724,10.3974757891725,1.8344299549044307,4.0,6.49671013528672,9.324560360764583,12.483550676433593,2.2516449323566405,4.834429954904424,7.748355067643356,10.993420270573436,14.569625563694657,2.6688599098088575,5.66885990980886,9.00000000000001,12.662280180382309,16.655700450955717
1.0,2.3333333333333304,3.999999999999992,5.999999999999983,8.333333333333304,1.4166666666666643,3.1666666666666625,5.249999999999994,7.6666666666666465,10.416666666666657,1.8333333333333315,4.0,6.499999999999982,9.333333333333321,12.49999999999997,2.2499999999999933,4.833333333333325,7.749999999999988,10.999999999999972,14.5833333333333,2.666666666666662,5.666666666666657,8.999999999999977,12.66666666666665,16.666666666666615
1.0,2.3311400901911417,3.993420270573425,5.986840541146857,8.311400901911435,1.4172149774522134,3.165570045095566,5.245065202930071,7.655700450955712,10.397475789172512,1.8344299549044258,4.0,6.496710135286708,9.324560360764567,12.483550676433554,2.2516449323566423,4.8344299549044285,7.748355067643359,10.993420270573438,14.569625563694641,2.6688599098088543,5.6688599098088535,8.999999999999991,12.662280180382265,16.65570045095571
1.0,2.3333333333333375,4.000000000000004,6.0000000000000036,8.333333333333345,1.4166666666666674,3.166666666666671,5.249999999999999,7.666666666666682,10.41666666666667,1.8333333333333377,4.0,6.500000000000004,9.33333333333335,12.500000000000023,2.2500000000000053,4.833333333333336,7.75000000000001,11.000000000000014,14.58333333333336,2.6666666666666696,5.66666666666667,9.000000000000007,12.666666666666684,16.666666666666693
1.0,2.3311400901911465,3.9934202705734356,5.9868405411468695,8.311400901911439,1.4172149774522131,3.1655700450955764,5.245065202930077,7.655700450955721,10.397475789172507,1.834429954904428,4.0,6.496710135286723,9.324560360764586,12.483550676433603,2.2516449323566463,4.83442995490443,7.748355067643353,10.993420270573424,14.569625563694661,2.6688599098088566,5.668859909808853,9.000000000000012,12.662280180382306,16.65570045095573
1.0,2.3333333333333335,4.000000000000004,6.000000000000011,8.333333333333353,1.416666666666669,3.1666666666666745,5.25000000000001,7.6666666666666705,10.416666666666684,1.8333333333333344,4.0,6.500000000000014,9.333333333333334,12.500000000000009,2.2500000000000027,4.833333333333336,7.750000000000015,11.000000000000009,14.583333333333353,2.6666666666666705,5.666666666666676,9.000000000000018,12.666666666666698,16.666666666666707
1.0,2.331140090191143,3.9934202705734276,5.98684054114686,8.311400901911433,1.4172149774522154,3.16557004509557,5.2450652029300695,7.655700450955721,10.397475789172507,1.834429954904428,4.0,6.496710135286708,9.324560360764572,12.483550676433566,2.251644932356639,4.834429954904429,7.748355067643358,10.993420270573434,14.569625563694643,2.6688599098088543,5.6688599098088615,8.999999999999982,12.66228018038228,16.655700450955727
1.0,2.333333333333331,3.999999999999993,5.999999999999987,8.333333333333318,1.4166666666666663,3.1666666666666585,5.249999999999989,7.666666666666647,10.41666666666666,1.8333333333333293,4.0,6.4999999999999885,9.333333333333323,12.499999999999966,2.2499999999999956,4.833333333333333,7.749999999999976,11.0,14.583333333333302,2.666666666666662,5.666666666666665,8.999999999999982,12.666666666666634,16.666666666666643
1.0,2.331140090191143,3.9934202705734387,5.986840541146866,8.311400901911453,1.4172149774522138,3.1655700450955755,5.245065202930076,7.655700450955728,10.39747578917252,1.8344299549044323,4.0,6.496710135286727,9.324560360764572,12.483550676433595,2.251644932356646,4.83442995490443,7.748355067643365,10.993420270573436,14.56962556369467,2.668859909808861,5.668859909808855,9.000000000000016,12.662280180382302,16.655700450955706
1.0,2.333333333333333,4.000000000000001,6.000000000000001,8.333333333333332,1.4166666666666659,3.166666666666667,5.250000000000004,7.666666666666676,10.416666666666652,1.833333333333333,4.0,6.500000000000005,9.333333333333332,12.500000000000005,2.2500000000000018,4.833333333333334,7.75000000000001,10.999999999999993,14.583333333333341,2.666666666666668,5.666666666666663,9.000000000000004,12.666666666666668,16.666666666666664
1.0,2.3311400901911434,3.993420270573425,5.986840541146862,8.311400901911425,1.417214977452212,3.1655700450955693,5.245065202930076,7.655700450955704,10.397475789172502,1.8344299549044252,4.0,6.496710135286709,9.324560360764574,12.483550676433566,2.2516449323566383,4.834429954904419,7.748355067643357,10.99342027057343,14.569625563694624,2.66885990980885,5.668859909808848,8.999999999999996,12.662280180382277,16.655700450955717
1.0,2.3333333333333304,3.9999999999999964,5.999999999999997,8.333333333333325,1.4166666666666659,3.1666666666666674,5.249999999999993,7.666666666666655,10.416666666666663,1.8333333333333302,4.0,6.499999999999995,9.333333333333321,12.49999999999999,2.2499999999999987,4.833333333333331,7.749999999999996,10.999999999999993,14.583333333333323,2.6666666666666656,5.666666666666663,8.999999999999995,12.66666666666667,16.66666666666665
1.0,2.331140090191146,3.9934202705734374,5.9868405411468695,8.31140090191146,1.4172149774522167,3.1655700450955777,5.245065202930078,7.6557004509557345,10.397475789172523,1.8344299549044296,4.0,6.496710135286728,9.324560360764584,12.483550676433593,2.2516449323566468,4.834429954904441,7.7483550676433675,10.99342027057344,14.569625563694679,2.668859909808862,5.668859909808867,9.000000000000007,12.66228018038231,16.65570045095576
