0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,1.0004706526322562,1.0049350664692374,1.013340457656436,1.0255899339842829,1.041547875289044,1.0610469709730406,1.0838961236971525,1.10988845096391,1.138808752365,1.1704400068375547,1.2045686692801567,1.2409887117454153,1.2795044824503081,1.3199325334288952,1.3621026023249196,1.40585793733909,1.4510551384978547,1.4975636628222002,1.5452651124362333
1.0,1.0036382366121246,1.0113899833622964,1.023161749366674,1.0388168802798496,1.058183034549052,1.0810607924285836,1.1072325039082758,1.136470623008558,1.1685449989956425,1.203228835616811,1.2403032393361093,1.2795604317973035,1.3208057957931425,1.3638589664059853,1.4085541838200792,1.454740105906856,1.5022792487339134,1.5510471898317482,1.6009316373472031
1.0,1.0011358839197961,1.0076915647343925,1.0195625016127894,1.0365660969017443,1.058455018076067,1.084933615862189,1.115675154271307,1.150337916606208,1.1885788860646238,1.230064383643571,1.2744776109886586,1.3215234191672067,1.370930810579628,1.422453725391006,1.4758706202964043,1.5309832619341524,1.5876150611165445,1.6456091849946461,1.704826610153216
1.0,1.0044652401135574,1.0145468044101862,1.030079802358829,1.0508225165376088,1.0764738289635352,1.1066924725372185,1.1411156533164453,1.1793752671915931,1.221110760180588,1.2659784111668468,1.3136573250274994,1.363852696885709,1.4162969925663842,1.4707496539686487,1.526995841281619,1.584844609127333,1.6441268053330693,1.704692890257841,1.7664108042362863
1.0,1.001962270065217,1.0108931831847996,1.0266108861325025,1.0488102982823146,1.077090719754527,1.1109878675848006,1.1500051790322212,1.1936406612637873,1.2414074235256458,1.29284763243312,1.3475406697878463,1.4051067430332975,1.4652072578458022,1.527543094027596,1.5918516722106357,1.657903445641273,1.7254982382951376,1.7944616886941482,1.8646419443323408
1.0,1.0052735294882544,1.0178140470293584,1.0373580364182493,1.063519465390036,1.0958244872953997,1.1337480570213472,1.1767470853135227,1.224286912834895,1.2758600562892708,1.3309977526956462,1.389275655972564,1.4503152674594137,1.5137825464459815,1.5793848539775939,1.646867065726286,1.7160074135984162,1.7866134027892773,1.858517999557328,1.9315761839703864
1.0,1.0029256287518837,1.0144362392159851,1.0342452319841413,1.0618883021057999,1.0967732592638717,1.1382344434005682,1.1855821202558916,1.238141158922301,1.2952773235042798,1.3564123303668807,1.421030163289352,1.4886773625621372,1.5589596224571403,1.6315364442507576,1.7061150263698663,1.7824441217922216,1.860308270485886,1.9395226023392145,2.019928275595725
1.0,1.0060316592540335,1.0210739561581659,1.0447377534908902,1.0764546197102494,1.1155378739081525,1.1612439765411688,1.2128243991132481,1.2695633494305498,1.3308011866736,1.3959459601961848,1.4644763822697424,1.5359393379184407,1.6099443625189187,1.6861567768594923,1.7642905449481898,1.8441014622139444,1.9253809763232,2.007950753912203,2.091657998188885
1.0,1.0039918485401311,1.0181880352743164,1.0421716412003492,1.07528795937386,1.1167247972227912,1.1655951103174214,1.2210066588537478,1.2821116067020908,1.348136007389816,1.4183930442960464,1.4922850173809195,1.5692985469302674,1.6489963301963537,1.731007647559752,1.8150189161894061,1.9007649690706372,1.9880213480927584,2.076597675190047,2.1663320475039325
1.0,1.0067064655002396,1.0241935112429286,1.0519236295361,1.089114699833234,1.1348369352120231,1.1881058213653144,1.2479553474043166,1.3134862727033194,1.3838917447391748,1.4584659978369618,1.5366021949899857,1.6177843111990142,1.7015764404185452,1.7876115967193127,1.8755811344688476,1.9652253042177295,2.0563251041146304,2.148695395908541,2.2421791650305827
1.0,1.0051163809033228,1.021986179560706,1.0500430639543707,1.0884222498630662,1.1360780891857636,1.1918983716540907,1.254793969091369,1.323756757972238,1.3978890787823512,1.4764124328159363,1.5586633183149827,1.6440823826197322,1.7322009972036099,1.8226276584860885,1.9150354412220396,2.009151008184102,2.104745276543127,2.2016256397186846,2.2996295590149995
1.0,1.0072632810307498,1.0270244002624629,1.0585836784425318,1.100926961203231,1.152866613122372,1.213170707488903,1.2806581852605368,1.3542555495730144,1.4330217317726242,1.5161513638237856,1.6029657252810017,1.6928980355991259,1.7854772150755442,1.8803123400864201,1.9770788024551356,2.075506485189193,2.175369907191919,2.276480129559395,2.378678164769283
1.0,1.0062442994938743,1.0256397520746923,1.0574629697137177,1.100636490447084,1.1538869773073936,1.215891174901567,1.285382924468593,1.3612159624157194,1.442390464008714,1.528055406554093,1.6174974871211132,1.7101241582689357,1.8054453392598073,1.9030561814940934,2.0026219082240178,2.1038649921472445,2.2065545593922327,2.3104977521033363,2.4155327408011877
1.0,1.0076665678002477,1.029404730270474,1.0643526485722155,1.1112647287306108,1.1687011205168383,1.235194557894615,1.309365937233056,1.3899866885328402,1.4760003746575907,1.566518909129019,1.6608058749615393,1.7582551268042186,1.8583692589306462,1.9607401125906836,2.0650320943472957,2.1709683524236825,2.2783195339426343,2.3868947369422338,2.496534267082879
1.0,1.0073112213857303,1.0289332276287153,1.0639939241210459,1.1112220064747556,1.1691438826082463,1.2362573689430574,1.311151760762635,1.3925722209979376,1.479441663296841,1.5708563501991961,1.6660682771972402,1.7644628443421648,1.8655365306807385,1.96887677598265,2.074144827190851,2.1810615678564687,2.2893960240329094,2.3989561355710722,2.509581383296766
1.0,1.0078812297847362,1.0311635628791231,1.068841035969113,1.1194611085867476,1.1813612207152382,1.2528705602280341,1.3324429046931816,1.4187222048565677,1.5105596451460441,1.6070025934139587,1.7072707388224693,1.8107287380346162,1.916860166145207,2.0252447696683014,2.135539511291743,2.2474631872874635,2.3607841279628374,2.4753104383440414,2.59088227833946
1.0,1.0082454467674458,1.0316342700831826,1.0691731192133127,1.119439393554683,1.180808815258134,1.2516492583371939,1.3304487133881808,1.4158789487000547,1.506812570011004,1.6023128752743179,1.7016111438140107,1.80408035424969,1.9092100119638058,2.016584072220019,2.1258624782039877,2.2367661338403746,2.3490648573656543,2.462567801316527,2.5771158595233925
1.0,1.007874907010938,1.0321295654714338,1.071652385437475,1.12483510527679,1.1898474593274135,1.264866681681667,1.3482233687132552,1.4384688265709065,1.5343880414170594,1.6349827344124206,1.7394419235965857,1.8471100814135848,1.9574577603896453,2.070056496358307,2.184558238197473,2.3006788732009733,2.418185196105913,2.536884662591881,2.6566173460770908
1.0,1.0089717024328015,1.0335066285766958,1.072537255765723,1.1245552620439083,1.1878556597783658,1.2607401628551482,1.3416477207882225,1.4292164335215691,1.5222972047835053,1.619940154520194,1.721369102619721,1.8259532385503232,1.9331805476940531,2.0426348154490612,2.1539765800208324,2.266927741231188,2.3812592927567775,2.4967816110763787,2.6133367877427287
1.0,1.007621530855495,1.03214508918931,1.0724117712344043,1.126734980053909,1.1931963835523975,1.2698916057752423,1.3550841144979864,1.4472741311035817,1.5452097106894356,1.6478667651563028,1.7544166801689192,1.8641920732192896,1.976655627645544,2.091373721027027,2.2079949723567154,2.3262331656893505,2.4458538121899545,2.5666636293650997,2.688502313232704
1.0,1.0094168262848546,1.034329259066129,1.0736591921647654,1.1258967374789823,1.189342349283018,1.2623071503863827,1.3432407892189104,1.4307916170821673,1.5238194916032795,1.6213819390426987,1.7227087099402367,1.8271736546208082,1.9342683854013316,2.0435794986180746,2.154769710518374,2.2675626124429478,2.3817305168967056,2.4970848336953457,2.6134684685321727
1.0,1.0071062871327672,1.0310866176502866,1.0708079279429537,1.1246035256597184,1.1905671032074883,1.266799285793248,1.3515636498757688,1.4433577639579005,1.540925837223324,1.6432396973053167,1.7494669004329717,1.8589366946063126,1.9711089009311356,2.085547513253742,2.2018991863118074,2.3198760935134324,2.4392424270175574,2.5598038229916513,2.681399088643028
1.0,1.0095175429160443,1.033922254262355,1.0721980578284533,1.122927429316659,1.1845113915707137,1.2553534764990741,1.3339795178728528,1.419096277987763,1.5096062490734496,1.604597051359921,1.703319187989366,1.8051605756998481,1.9096222246553676,2.016296919276245,2.124851378665458,2.2350117192307004,2.34655178458288,2.459283850902145,2.5730512489718347
1.0,1.006331823088278,1.0288915047267442,1.066649882115054,1.118068184732829,1.1813641320888228,1.2547414919570887,1.3365408571644688,1.4253129362633574,1.5198364128642015,1.619104298565933,1.7222964290678744,1.8287486163231206,1.9379236997379476,2.049386562483225,2.162783519251549,2.2778257334537093,2.3942760586449197,2.5119386676818127,2.6306508980798693
1.0,1.0092300854271896,1.0321789318882242,1.067962521021982,1.1153462072166247,1.1729249738873162,1.2392785980383036,1.3130774956239921,1.3931389709012292,1.478445971871974,1.5681426618826384,1.6615182638356514,1.7579866583321035,1.8570659270631957,1.958359834355185,2.0615419571144837,2.166342507047843,2.272537588580753,2.3799405332809647,2.4883949463793136
1.0,1.0053250020651299,1.0255889718142377,1.0599354404817287,1.107054450523499,1.1653977837678664,1.23337360598916,1.3094826952055647,1.3923919798991358,1.4809598042771182,1.574231392659314,1.6714194664823445,1.7718796820864124,1.8750861852719327,1.9806097081851153,2.0880990037996487,2.197265596766472,2.307871481549707,2.419719295191042,2.5326445031314013
1.0,1.0085407725730708,1.029101279874471,1.0609829701229718,1.1032047615458123,1.1546328824602403,1.2140979799728835,1.2804808397804042,1.3527634388428462,1.4300514418194255,1.5115772541899448,1.5966918703599988,1.6848514850626177,1.7756025988143884,1.868567664140052,1.9634322260719648,2.059933873123289,2.157852979528081,2.2570050653975993,2.357234547845701
1.0,1.0041427829328173,1.021330390907332,1.050922983203137,1.0919124398123852,1.1430733774208401,1.2031089005066569,1.270761825499642,1.3448830871770325,1.4244633128168889,1.508638873722437,1.5966831506001866,1.687990884416551,1.7820605148801765,1.8784771603283938,1.9768974468633036,2.0770365666768287,2.178657520944833,2.2815623152097118,2.385584815754726
1.0,1.0074757939538013,1.0248328923990597,1.051582115586101,1.0870303311478453,1.130359430618238,1.1807021006490659,1.2372024753871065,1.2990573452577787,1.3655392758795803,1.4360057618995155,1.509899032712064,1.586740412385838,1.6661220513963761,1.7476978430316543,1.8311745731805755,1.9163038357541229,2.0028749264310552,2.0907087452497497,2.1796526444685393
1.0,1.0028750532125619,1.0164103669363638,1.0401898792907205,1.0735330573603636,1.115582697434688,1.1653967451856613,1.2220260561324081,1.2845696086033014,1.3522069982556169,1.4242126745044812,1.4999576686061737,1.578903911675832,1.6605948953021423,1.744645104198943,1.8307296256440115,1.9185746464809499,2.007949121699018,2.098657658087123,2.1905345342329383
1.0,1.006107590018925,1.019680099145168,1.0404254253414953,1.0679256369273498,1.1016749999530988,1.1411191805600138,1.1856899688230373,1.234832360807942,1.288023196854302,1.344782172389402,1.4046768190310763,1.4673232022548715,1.5323838726092875,1.5995642611023493,1.6686083593713945,1.7392942326523158,1.811429694389612,1.884848319335165,1.9594058730365371
1.0,1.0016418427570029,1.0112673323554484,1.0286523751894914,1.0534128609632014,1.0850439887250598,1.1229653220202815,1.1665635973310065,1.2152279596609104,1.2683754240883873,1.3254668211944014,1.3860148725424992,1.44958649790098,1.5158013253888767,1.584327982575115,1.6548793037126341,1.7272072019616833,1.8010976604077364,1.8763660893626664,1.9528531628005452
1.0,1.0045547452452095,1.0141095998284473,1.028525222252055,1.04760097042144,1.07108788702054,1.0987031165383971,1.1301440717603783,1.1651010752951634,1.203267724343857,1.2443487153190702,1.2880652321445825,1.3341582242290495,1.3823899957577903,1.4325445338764575,1.484426957038401,1.5378623956973967,1.592694544943526,1.6487840631691195,1.7060069368273267
1.0,1.0005827955510247,1.0064525026747406,1.017517630394009,1.0336113364412522,1.0545034092462418,1.0799153967042354,1.1095367801928095,1.143040352654809,1.1800955078419189,1.2203787715684689,1.263581443040416,1.309414586344629,1.3576118124496752,1.407930355631469,1.4601509230038716,1.5140767246822089,1.569532005769425,1.6263603182196829,1.6844226995797416
1.0,1.002972788011216,1.0087118388732272,1.0171703304639037,1.0282811557984082,1.0419594696844972,1.0581057057124823,1.076608833030106,1.097349634873319,1.1202038251388853,1.145044866132327,1.171746400872318,1.2001842597532626,1.2302380394308936,1.26179227960353,1.2947372810622246,1.328969617402427,1.364392395129103,1.400915314604895,1.4384545791939198
1.0,0.9998384827965109,1.0025615838959328,1.0081459286577892,1.0165443638016463,1.0276879000099082,1.0414884263490016,1.0578419592516295,1.076632168119641,1.0977339323574418,1.1210167229841537,1.1463476550826939,1.173594114487336,1.2026259147994867,1.2333169837789268,1.2655466092365246,1.2992002940135294,1.3341702792079726,1.370355796872178,1.407663110357996
1.0,1.0015351314267458,1.0041259014495416,1.0077641685630607,1.0124386400741605,1.0181350437877632,1.024836339061063,1.0325229601947505,1.0411730844564004,1.0507629167711696,1.0612669832442416,1.0726584261474328,1.0849092937401343,1.0979908192240153,1.111873684172176,1.1265282628531195,1.1419248449250077,1.158033834956914,1.174825928106333,1.1922722620251938
1.0,0.9995259917276902,1.0001354438594616,1.0018263790568795,1.0045933362659698,1.0084274582493686,1.013316631472162,1.0192456732654862,1.0261965596844762,1.0341486863752296,1.0430791541107933,1.0529630704516084,1.0637738591988375,1.0754835698792493,1.0880631803489897,1.1014828866431003,1.1157123753412406,1.1307210748885366,1.1464783834377774,1.1629538718146244
1.0,1.000406470561179,1.0009343021706198,1.0015833029575378,1.0023532375591508,1.0032438275452917,1.0042547519183456,1.0053856476864307,1.0066361105074586,1.0080056954014394,1.0094939175281497,1.0111002530270459,1.0128241399161146,1.014664979046145,1.0166221351067684,1.018694937680467,1.0208826823406363,1.023184631789712,1.025600017033307,1.0281280385862581
1.0,0.9997142816543234,0.9995509999140545,0.9995102147835694,0.9995919412571083,0.9997961492912223,1.000122763859969,1.0005716650926093,1.0011426884932217,1.001835625241297,1.0026502225720342,1.0035861842347298,1.0046431710273283,1.005820801404908,1.007118652159577,1.00853625916899,1.0100731182104503,1.0117286858373298,1.0135023803143357,1.0153935826079772
1.0,0.9997142816543234,0.9995509999140543,0.9995102147835694,0.9995919412571079,0.9997961492912223,1.0001227638599692,1.0005716650926093,1.001142688493221,1.001835625241296,1.0026502225720337,1.0035861842347291,1.0046431710273278,1.005820801404908,1.0071186521595772,1.0085362591689897,1.0100731182104503,1.0117286858373296,1.0135023803143353,1.015393582607977
1.0,1.000406470561179,1.0009343021706198,1.0015833029575378,1.0023532375591508,1.0032438275452917,1.0042547519183453,1.0053856476864302,1.0066361105074582,1.0080056954014394,1.0094939175281494,1.0111002530270459,1.0128241399161149,1.0146649790461453,1.0166221351067688,1.0186949376804675,1.0208826823406365,1.0231846317897124,1.0256000170333075,1.0281280385862588
1.0,0.9995259917276902,1.0001354438594616,1.0018263790568793,1.0045933362659694,1.0084274582493684,1.0133166314721618,1.0192456732654858,1.0261965596844758,1.0341486863752292,1.0430791541107933,1.0529630704516089,1.0637738591988377,1.0754835698792493,1.0880631803489893,1.1014828866431006,1.1157123753412408,1.1307210748885361,1.146478383437777,1.1629538718146237
1.0,1.001535131426746,1.0041259014495416,1.0077641685630607,1.0124386400741607,1.0181350437877634,1.024836339061063,1.0325229601947505,1.0411730844564007,1.0507629167711698,1.0612669832442418,1.072658426147433,1.0849092937401348,1.097990819224016,1.1118736841721757,1.1265282628531201,1.1419248449250083,1.1580338349569141,1.174825928106333,1.1922722620251938
1.0,0.9998384827965109,1.002561583895932,1.0081459286577887,1.0165443638016465,1.0276879000099084,1.0414884263490019,1.0578419592516306,1.0766321681196411,1.097733932357442,1.121016722984154,1.1463476550826948,1.1735941144873372,1.202625914799487,1.2333169837789286,1.2655466092365253,1.2992002940135303,1.3341702792079748,1.3703557968721798,1.4076631103579986
1.0,1.0029727880112158,1.0087118388732268,1.0171703304639033,1.0282811557984082,1.0419594696844972,1.058105705712482,1.076608833030106,1.097349634873319,1.1202038251388855,1.1450448661323274,1.1717464008723184,1.2001842597532633,1.2302380394308936,1.2617922796035308,1.2947372810622249,1.328969617402428,1.364392395129104,1.4009153146048958,1.4384545791939207
1.0,1.0005827955510245,1.0064525026747413,1.017517630394009,1.0336113364412522,1.0545034092462418,1.0799153967042345,1.1095367801928089,1.1430403526548087,1.1800955078419189,1.220378771568469,1.2635814430404155,1.3094145863446285,1.3576118124496754,1.4079303556314688,1.4601509230038718,1.514076724682209,1.5695320057694262,1.6263603182196833,1.6844226995797424
1.0,1.0045547452452095,1.0141095998284477,1.0285252222520551,1.0476009704214406,1.0710878870205411,1.0987031165383987,1.1301440717603801,1.1651010752951656,1.2032677243438596,1.2443487153190733,1.2880652321445858,1.3341582242290537,1.382389995757795,1.432544533876462,1.4844269570384063,1.537862395697403,1.5926945449435324,1.6487840631691268,1.7060069368273343
1.0,1.0016418427570029,1.0112673323554484,1.0286523751894916,1.0534128609632014,1.0850439887250598,1.1229653220202815,1.166563597331007,1.2152279596609108,1.2683754240883878,1.3254668211944018,1.3860148725425003,1.4495864979009814,1.515801325388877,1.5843279825751158,1.6548793037126348,1.727207201961684,1.801097660407736,1.8763660893626664,1.9528531628005452
1.0,1.0061075900189247,1.0196800991451678,1.040425425341495,1.0679256369273487,1.1016749999530977,1.1411191805600116,1.1856899688230347,1.234832360807939,1.2880231968542988,1.3447821723893978,1.4046768190310719,1.4673232022548661,1.5323838726092818,1.5995642611023433,1.6686083593713874,1.7392942326523084,1.8114296943896038,1.8848483193351564,1.9594058730365278
1.0,1.0028750532125617,1.0164103669363633,1.0401898792907203,1.0735330573603634,1.1155826974346867,1.1653967451856602,1.222026056132407,1.2845696086033,1.3522069982556153,1.4242126745044803,1.499957668606172,1.57890391167583,1.6605948953021408,1.7446451041989408,1.83072962564401,1.9185746464809479,2.0079491216990157,2.098657658087121,2.190534534232936
1.0,1.0074757939538015,1.0248328923990597,1.0515821155861012,1.0870303311478455,1.130359430618238,1.180702100649066,1.2372024753871067,1.299057345257779,1.365539275879581,1.436005761899516,1.5098990327120638,1.5867404123858384,1.6661220513963768,1.7476978430316552,1.8311745731805764,1.9163038357541238,2.0028749264310566,2.0907087452497506,2.1796526444685407
1.0,1.0041427829328173,1.021330390907332,1.0509229832031368,1.091912439812385,1.1430733774208406,1.2031089005066569,1.2707618254996422,1.344883087177033,1.4244633128168895,1.5086388737224377,1.5966831506001875,1.6879908844165519,1.7820605148801776,1.8784771603283947,1.9768974468633052,2.0770365666768305,2.1786575209448356,2.2815623152097135,2.3855848157547284
1.0,1.0085407725730706,1.0291012798744708,1.0609829701229716,1.103204761545812,1.1546328824602397,1.2140979799728826,1.2804808397804028,1.352763438842845,1.4300514418194243,1.5115772541899435,1.5966918703599977,1.6848514850626164,1.7756025988143869,1.86856766414005,1.963432226071963,2.059933873123287,2.1578529795280796,2.2570050653975975,2.3572345478456995
1.0,1.0053250020651296,1.0255889718142375,1.0599354404817283,1.107054450523498,1.1653977837678657,1.2333736059891585,1.3094826952055632,1.3923919798991342,1.4809598042771157,1.5742313926593117,1.6714194664823419,1.7718796820864098,1.8750861852719294,1.9806097081851115,2.088099003799645,2.197265596766468,2.3078714815497023,2.419719295191037,2.532644503131397
1.0,1.0092300854271896,1.0321789318882237,1.0679625210219816,1.1153462072166238,1.1729249738873155,1.2392785980383023,1.3130774956239906,1.3931389709012276,1.4784459718719725,1.5681426618826366,1.661518263835649,1.757986658332101,1.8570659270631933,1.9583598343551816,2.06154195711448,2.1663425070478395,2.2725375885807493,2.3799405332809607,2.48839494637931
1.0,1.0063318230882778,1.028891504726744,1.066649882115054,1.118068184732829,1.1813641320888226,1.254741491957089,1.336540857164469,1.4253129362633579,1.5198364128642021,1.619104298565934,1.722296429067875,1.8287486163231215,1.937923699737949,2.0493865624832264,2.1627835192515503,2.277825733453711,2.394276058644922,2.5119386676818154,2.6306508980798724
1.0,1.0095175429160443,1.0339222542623547,1.0721980578284531,1.1229274293166585,1.1845113915707126,1.255353476499074,1.3339795178728526,1.4190962779877625,1.5096062490734496,1.604597051359921,1.7033191879893652,1.8051605756998474,1.9096222246553676,2.016296919276245,2.124851378665458,2.2350117192307004,2.3465517845828807,2.4592838509021453,2.573051248971836
1.0,1.007106287132767,1.0310866176502862,1.0708079279429532,1.1246035256597178,1.1905671032074874,1.2667992857932473,1.3515636498757677,1.443357763957899,1.5409258372233228,1.6432396973053152,1.7494669004329704,1.8589366946063106,1.9711089009311338,2.0855475132537395,2.201899186311805,2.31987609351343,2.439242427017556,2.5598038229916495,2.6813990886430257
1.0,1.0094168262848549,1.034329259066129,1.073659192164766,1.1258967374789832,1.1893423492830189,1.2623071503863834,1.3432407892189115,1.430791617082169,1.5238194916032812,1.6213819390427,1.7227087099402387,1.8271736546208102,1.9342683854013345,2.043579498618077,2.154769710518377,2.267562612442951,2.3817305168967082,2.497084833695349,2.6134684685321745
1.0,1.007621530855495,1.0321450891893102,1.0724117712344046,1.1267349800539093,1.1931963835523978,1.2698916057752423,1.3550841144979868,1.447274131103582,1.545209710689436,1.6478667651563028,1.7544166801689194,1.8641920732192894,1.9766556276455447,2.0913737210270273,2.207994972356716,2.3262331656893513,2.4458538121899545,2.5666636293651006,2.688502313232703
1.0,1.0089717024328015,1.033506628576696,1.072537255765723,1.1245552620439085,1.1878556597783658,1.2607401628551487,1.3416477207882223,1.4292164335215696,1.5222972047835055,1.6199401545201937,1.7213691026197202,1.8259532385503223,1.9331805476940531,2.042634815449061,2.153976580020832,2.266927741231188,2.3812592927567775,2.496781611076378,2.6133367877427283
1.0,1.007874907010938,1.032129565471434,1.0716523854374753,1.1248351052767906,1.1898474593274142,1.2648666816816672,1.3482233687132552,1.438468826570907,1.53438804141706,1.6349827344124213,1.7394419235965857,1.847110081413585,1.9574577603896461,2.070056496358307,2.1845582381974737,2.3006788732009746,2.4181851961059144,2.536884662591882,2.6566173460770925
1.0,1.0082454467674458,1.0316342700831826,1.0691731192133125,1.119439393554683,1.180808815258134,1.2516492583371936,1.3304487133881806,1.4158789487000545,1.5068125700110042,1.6023128752743174,1.7016111438140102,1.8040803542496895,1.9092100119638058,2.0165840722200183,2.125862478203988,2.2367661338403746,2.3490648573656543,2.462567801316527,2.577115859523393
1.0,1.0078812297847362,1.0311635628791231,1.068841035969113,1.1194611085867476,1.181361220715238,1.2528705602280341,1.3324429046931814,1.4187222048565675,1.5105596451460441,1.6070025934139585,1.7072707388224693,1.810728738034616,1.9168601661452067,2.025244769668301,2.135539511291743,2.2474631872874635,2.360784127962838,2.4753104383440414,2.5908822783394605
1.0,1.00731122138573,1.0289332276287153,1.063993924121046,1.1112220064747556,1.1691438826082465,1.2362573689430574,1.311151760762635,1.3925722209979379,1.4794416632968408,1.5708563501991963,1.6660682771972404,1.7644628443421646,1.8655365306807388,1.9688767759826498,2.074144827190851,2.181061567856469,2.2893960240329094,2.398956135571072,2.5095813832967675
1.0,1.0076665678002477,1.029404730270474,1.0643526485722155,1.111264728730611,1.1687011205168383,1.235194557894615,1.3093659372330562,1.3899866885328405,1.476000374657591,1.5665189091290193,1.6608058749615393,1.7582551268042184,1.8583692589306464,1.9607401125906831,2.0650320943472957,2.1709683524236825,2.2783195339426348,2.386894736942233,2.496534267082879
1.0,1.0062442994938745,1.0256397520746923,1.0574629697137177,1.1006364904470838,1.1538869773073934,1.215891174901567,1.285382924468593,1.3612159624157192,1.4423904640087137,1.5280554065540928,1.6174974871211132,1.710124158268936,1.8054453392598069,1.9030561814940934,2.0026219082240173,2.1038649921472445,2.206554559392232,2.3104977521033367,2.4155327408011873
1.0,1.0072632810307498,1.0270244002624629,1.0585836784425315,1.1009269612032306,1.1528666131223717,1.213170707488903,1.280658185260537,1.3542555495730142,1.4330217317726244,1.5161513638237853,1.6029657252810021,1.6928980355991263,1.7854772150755445,1.8803123400864206,1.9770788024551351,2.0755064851891936,2.175369907191919,2.276480129559396,2.378678164769282
1.0,1.0051163809033228,1.021986179560706,1.0500430639543707,1.088422249863066,1.1360780891857636,1.191898371654091,1.2547939690913692,1.3237567579722385,1.3978890787823517,1.4764124328159365,1.5586633183149836,1.6440823826197328,1.7322009972036103,1.8226276584860897,1.9150354412220398,2.0091510081841033,2.1047452765431274,2.2016256397186864,2.299629559015
1.0,1.0067064655002396,1.0241935112429286,1.0519236295361,1.0891146998332337,1.134836935212023,1.1881058213653144,1.2479553474043166,1.3134862727033194,1.3838917447391748,1.4584659978369623,1.5366021949899866,1.6177843111990151,1.7015764404185456,1.7876115967193136,1.8755811344688473,1.965225304217731,2.056325104114631,2.148695395908542,2.2421791650305836
