0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.0,1.1673933148368345,1.3477341788875685,1.5410225921521994,1.7472585546307313,1.9664420663231608,2.1985731272294906,2.4436517373497124,2.7016778966838424,2.9726516052318646,3.256572862993793,3.5534416699696094,3.863258026159336,4.18602193156295,4.521733386180475,4.87039239001189,5.231998943057205,5.6065530453164225,5.994054696789534,6.3945038974765485,6.807900647377463,7.234244946492281,7.673536794820973,8.125776192363594,8.590963139120094,9.069097635090511,9.560179680274818,10.06420927467301,10.581186418285101,11.111111111111105
1.0,1.1673933148368327,1.3477341788875707,1.5410225921521983,1.747258554630731,1.966442066323163,2.198573127229487,2.4436517373497075,2.7016778966838486,2.9726516052318637,3.25657286299379,3.553441669969609,3.8632580261593334,4.1860219315629505,4.5217333861804665,4.8703923900119,5.231998943057201,5.606553045316427,5.994054696789532,6.394503897476543,6.807900647377472,7.2342449464922804,7.6735367948209685,8.125776192363588,8.590963139120086,9.069097635090491,9.560179680274839,10.06420927467303,10.581186418285073,11.111111111111148
1.0,1.167393314836835,1.3477341788875676,1.5410225921521987,1.7472585546307315,1.9664420663231599,2.198573127229489,2.443651737349716,2.701677896683842,2.972651605231869,3.256572862993788,3.5534416699696147,3.8632580261593303,4.186021931562953,4.5217333861804665,4.870392390011891,5.231998943057211,5.606553045316424,5.9940546967895365,6.3945038974765485,6.807900647377464,7.234244946492269,7.673536794820973,8.125776192363587,8.59096313912009,9.069097635090502,9.560179680274791,10.06420927467301,10.581186418285125,11.111111111111109
1.0,1.1673933148368352,1.347734178887571,1.5410225921522025,1.74725855463073,1.9664420663231597,2.1985731272294884,2.443651737349716,2.7016778966838393,2.972651605231865,3.2565728629937927,3.553441669969607,3.8632580261593454,4.186021931562964,4.521733386180475,4.870392390011886,5.231998943057214,5.606553045316435,5.994054696789548,6.394503897476561,6.807900647377453,7.234244946492289,7.67353679482098,8.125776192363576,8.590963139120115,9.06909763509051,9.560179680274821,10.064209274673013,10.581186418285098,11.111111111111112
1.0,1.1673933148368343,1.3477341788875687,1.5410225921522005,1.747258554630729,1.9664420663231592,2.198573127229486,2.4436517373497133,2.70167789668384,2.9726516052318672,3.25657286299379,3.5534416699696108,3.863258026159334,4.186021931562954,4.521733386180475,4.870392390011891,5.231998943057205,5.6065530453164225,5.994054696789539,6.394503897476549,6.807900647377459,7.234244946492273,7.673536794820984,8.125776192363592,8.590963139120088,9.069097635090499,9.560179680274812,10.064209274673,10.581186418285101,11.111111111111112
1.0,1.1673933148368325,1.3477341788875656,1.5410225921521992,1.7472585546307284,1.9664420663231565,2.19857312722949,2.4436517373497098,2.701677896683838,2.972651605231859,3.2565728629937913,3.5534416699696036,3.863258026159321,4.1860219315629505,4.521733386180478,4.870392390011887,5.231998943057199,5.606553045316418,5.994054696789529,6.394503897476546,6.807900647377449,7.234244946492269,7.673536794820957,8.125776192363576,8.590963139120074,9.06909763509049,9.56017968027481,10.064209274672976,10.581186418285107,11.111111111111105
1.0,1.167393314836835,1.347734178887568,1.5410225921521994,1.7472585546307313,1.9664420663231597,2.1985731272294906,2.443651737349717,2.7016778966838437,2.972651605231865,3.256572862993792,3.553441669969612,3.863258026159332,4.186021931562956,4.521733386180474,4.870392390011891,5.231998943057209,5.6065530453164225,5.994054696789532,6.394503897476551,6.807900647377462,7.234244946492274,7.673536794820977,8.125776192363588,8.5909631391201,9.069097635090507,9.560179680274798,10.064209274673011,10.581186418285112,11.111111111111109
1.0,1.1673933148368354,1.3477341788875687,1.5410225921521996,1.7472585546307309,1.9664420663231597,2.198573127229492,2.4436517373497155,2.701677896683838,2.972651605231869,3.2565728629937896,3.553441669969615,3.8632580261593428,4.186021931562954,4.52173338618047,4.870392390011898,5.231998943057206,5.606553045316425,5.994054696789544,6.394503897476561,6.807900647377465,7.23424494649228,7.673536794820981,8.125776192363581,8.590963139120094,9.069097635090499,9.560179680274809,10.064209274673011,10.58118641828512,11.111111111111095
1.0,1.1673933148368345,1.347734178887568,1.5410225921521998,1.747258554630731,1.9664420663231614,2.198573127229489,2.4436517373497164,2.7016778966838433,2.97265160523187,3.2565728629937922,3.553441669969614,3.8632580261593357,4.186021931562954,4.521733386180475,4.870392390011893,5.231998943057211,5.606553045316423,5.99405469678954,6.39450389747655,6.807900647377465,7.234244946492278,7.673536794820981,8.12577619236359,8.590963139120095,9.069097635090499,9.560179680274818,10.06420927467301,10.58118641828511,11.111111111111112
1.0,1.1673933148368334,1.3477341788875687,1.5410225921521985,1.7472585546307304,1.9664420663231612,2.198573127229488,2.443651737349715,2.701677896683843,2.972651605231867,3.256572862993791,3.5534416699696108,3.863258026159327,4.186021931562945,4.521733386180471,4.8703923900118875,5.231998943057206,5.606553045316426,5.994054696789532,6.394503897476544,6.807900647377456,7.234244946492272,7.673536794820987,8.125776192363595,8.590963139120088,9.069097635090507,9.560179680274812,10.06420927467301,10.581186418285107,11.111111111111097
1.0,1.1673933148368347,1.3477341788875683,1.5410225921522003,1.7472585546307309,1.9664420663231608,2.1985731272294884,2.4436517373497155,2.7016778966838424,2.972651605231867,3.2565728629937896,3.553441669969613,3.863258026159333,4.186021931562951,4.521733386180472,4.870392390011888,5.231998943057208,5.606553045316424,5.9940546967895365,6.3945038974765485,6.807900647377461,7.234244946492274,7.67353679482098,8.125776192363595,8.590963139120094,9.069097635090506,9.560179680274809,10.064209274673013,10.581186418285114,11.111111111111114
1.0,1.1673933148368347,1.3477341788875676,1.5410225921521992,1.747258554630731,1.9664420663231612,2.1985731272294866,2.443651737349717,2.7016778966838406,2.972651605231867,3.2565728629937882,3.553441669969612,3.8632580261593334,4.186021931562952,4.5217333861804745,4.870392390011891,5.231998943057208,5.606553045316421,5.994054696789538,6.394503897476549,6.807900647377459,7.234244946492277,7.673536794820978,8.125776192363592,8.59096313912009,9.069097635090495,9.560179680274802,10.064209274673017,10.58118641828511,11.111111111111105
1.0,1.1673933148368347,1.3477341788875683,1.5410225921521994,1.7472585546307309,1.966442066323161,2.1985731272294884,2.4436517373497155,2.701677896683843,2.972651605231867,3.25657286299379,3.553441669969613,3.8632580261593343,4.186021931562954,4.521733386180474,4.870392390011891,5.231998943057207,5.6065530453164225,5.9940546967895365,6.39450389747655,6.807900647377463,7.234244946492275,7.673536794820981,8.125776192363592,8.590963139120094,9.069097635090502,9.560179680274803,10.064209274673008,10.581186418285112,11.11111111111111
