0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.22866758950075156,0.35476412033655685,0.4959169533617121,0.6521260885762172,0.8233915259800723,1.009713265573277,1.2110913073558318,1.4275256513277368,1.659016297488991,1.9055632458395957,0.2710134394082981,0.4159303479807908,0.5759035587426333,0.7509330716938257,0.9410188868343683,1.1461610041642603,1.3663594236835026,1.6016141453920951,1.8519251692900367,2.1172924953773284,0.3133592893158443,0.4770965756250245,0.6558901641235547,0.8497400548114346,1.0586462476886644,1.282608742755244,1.5216275400111734,1.7757026394564521,2.0448340410910824,2.3290217449150603,0.3557051392233913,0.5382628032692586,0.7358767695044759,0.9485470379290437,1.1762736085429606,1.419056481346228,1.6768956563388437,1.9497911335208107,2.237742912892128,2.540750994452795,0.3980509891309379,0.5994290309134928,0.8158633748853972,1.0473540210466523,1.0,1.2021818181818191,1.4160000000000004,1.6414545454545457,1.8785454545454552,2.127272727272728,0.3403636363636364,0.5105454545454545,0.6923636363636367,0.8858181818181822,1.090909090909091,1.3076363636363644,1.5360000000000005,1.7760000000000007,2.027636363636364,2.290909090909092,0.37309090909090925,0.557818181818182,0.7541818181818186,0.9621818181818181,1.1818181818181825,1.413090909090909,1.6560000000000008,1.9105454545454548,2.1767272727272733,2.454545454545456,0.405818181818182,0.6050909090909092,0.816,1.0385454545454547,1.2727272727272732,1.5185454545454546,1.7760000000000007,2.0450909090909106,2.3258181818181822,2.618181818181819,0.43854545454545474,0.6523636363636368,0.8778181818181818,1.1149090909090913,1.3636363636363646,1.6239999999999994,1.8960000000000004,2.179636363636363,2.474909090909092,2.7818181818181817,0.47127272727272745,0.6996363636363632,0.9396363636363637,1.1912727272727264,1.4545454545454553,1.7294545454545456,2.0159999999999996,2.314181818181819,2.624,2.9454545454545475
0.2202252626932712,0.3415113145954172,0.47720238641867313,0.6272984781630386,0.7917995898285141,0.9707057214150991,1.164016872922794,1.3717330443515987,1.5938542357015133,1.8303804469725375,0.2610613862528183,0.4004968264036519,0.5543372864755955,0.7225827664686484,0.9052332663828117,1.1022887862180843,1.3137493259744666,1.5396148856519591,1.7798854652505611,2.034561064770273,0.3018975098123652,0.4594823382118868,0.6314721865325178,0.8178670547742587,1.0186669429371094,1.2338718510210698,1.4634817790261396,1.7074967269523194,1.9659166947996094,2.2387416825680084,0.3427336333719126,0.5184678500201215,0.7086070865894402,0.9131513430798689,1.1321006194914067,1.3654549158240554,1.6132142320778124,1.87537856825268,2.151947924348657,2.442922300365745,0.38356975693145967,0.5774533618283563,0.7857419866463625,1.0084356313854788,1.0,1.2019243351064717,1.4154140040354173,1.6404690067868382,1.8770893433607336,2.125275013757104,0.34074202680600735,0.5109765950701988,0.6927764971568651,0.8861417330660064,1.0910723027976221,1.3075682063517133,1.5356294437282785,1.775256014927319,2.0264479199488346,2.2892051587928246,0.3735280558131513,0.5583341925249623,0.7547056630592482,0.9626424674160086,1.1821446055952445,1.4132120775969546,1.65584488342114,1.9100430230678003,2.1758064965369344,2.453135303828544,0.4063140848202953,0.6056917899797258,0.8166348289616313,1.039143201766011,1.2732169083928666,1.5188559488421962,1.776060323114001,2.044830031208281,2.3251650731250355,2.6170654488642646,0.4391001138274392,0.6530493874344893,0.8785639948640144,1.1156439361160138,1.364289211190489,1.6244998200874374,1.8962757628068627,2.179617039348761,2.4745236497131358,2.7809955938999837,0.4718861428345832,0.7004069848892523,0.9404931607663974,1.1921446704660161,1.4553615139881109,1.7301436913326795,2.0164912024997235,2.3144040474892424,2.6238822263012356,2.944925738935705
0.2282268470331156,0.3540803346974675,0.4949611044709957,0.6508691563537001,0.8218044903455812,1.0077671064466383,1.2087570046568714,1.4247741849762818,1.6558186474048677,1.901890391942631,0.27049107796517424,0.4151286682659964,0.5747935406759951,0.7494856951951696,0.9392051318235213,1.143951850561049,1.3637258514077526,1.5985271343636334,1.8483556994286892,2.113211546602923,0.3127553088972323,0.47617700183452505,0.6546259768809947,0.8481022340366395,1.0566057733014615,1.2801365946754595,1.518694698158634,1.7722800837509838,2.0408927514525117,2.3245327012632147,0.3550195398292911,0.5372253354030541,0.7344584130859936,0.9467187728781095,1.174006414779402,1.4163213387898705,1.6736635449095147,1.9460330331383362,2.233429803476333,2.535853855923508,0.3972837707613495,0.5982736689715834,0.8142908492909933,1.0453353117195796,1.0,1.2021818181818187,1.4159999999999997,1.6414545454545457,1.8785454545454547,2.127272727272728,0.3403636363636363,0.5105454545454543,0.6923636363636364,0.8858181818181823,1.090909090909091,1.307636363636364,1.5359999999999998,1.776,2.0276363636363635,2.2909090909090915,0.3730909090909094,0.5578181818181821,0.7541818181818184,0.9621818181818178,1.1818181818181823,1.4130909090909085,1.6560000000000001,1.9105454545454548,2.176727272727273,2.4545454545454546,0.4058181818181818,0.605090909090909,0.8160000000000002,1.0385454545454544,1.272727272727273,1.5185454545454544,1.7760000000000002,2.0450909090909097,2.325818181818182,2.618181818181819,0.4385454545454549,0.6523636363636367,0.8778181818181819,1.1149090909090906,1.3636363636363642,1.623999999999999,1.8959999999999997,2.179636363636363,2.474909090909091,2.781818181818182,0.47127272727272723,0.6996363636363635,0.9396363636363632,1.1912727272727268,1.4545454545454541,1.7294545454545456,2.016,2.3141818181818175,2.624,2.945454545454546
0.21984992204419584,0.34092926021655456,0.4763890671324651,0.6262293427919274,0.7904500871949416,0.9690513003415074,1.1620329822316249,1.3693951328652945,1.591137752242516,1.827260840363289,0.2606164466079915,0.39981424014203715,0.5533925024196346,0.7213512334407837,0.9036904332054849,1.1004101017137375,1.3115102389655422,1.5369908449608989,1.776851919699807,2.0310934631822666,0.3013829711717869,0.4586992200675195,0.6303959377068042,0.8164731240896402,1.0169307792160285,1.231768903085968,1.4609874956994595,1.7045865570565024,1.9625660871570985,2.234926086001245,0.34214949573558284,0.5175841999930024,0.7073993729939735,0.9115950147384969,1.1301711252265723,1.363127704458199,1.610464752433377,1.8721822691521077,2.1482802546143893,2.438758708820224,0.38291602029937843,0.576469179918485,0.7844028082811431,1.0067169053873537,1.0,1.2019243351064717,1.4154140040354175,1.6404690067868384,1.877089343360734,2.125275013757105,0.34074202680600735,0.5109765950701987,0.6927764971568653,0.8861417330660065,1.0910723027976221,1.3075682063517133,1.5356294437282787,1.775256014927319,2.0264479199488346,2.2892051587928255,0.37352805581315146,0.5583341925249622,0.7547056630592485,0.9626424674160088,1.1821446055952447,1.4132120775969546,1.6558448834211406,1.9100430230678003,2.175806496536935,2.453135303828546,0.40631408482029524,0.6056917899797257,0.8166348289616314,1.039143201766011,1.2732169083928666,1.5188559488421967,1.7760603231140017,2.044830031208282,2.3251650731250346,2.6170654488642646,0.43910011382743924,0.6530493874344896,0.8785639948640145,1.1156439361160142,1.3642892111904896,1.6244998200874372,1.8962757628068627,2.179617039348761,2.474523649713136,2.780995593899985,0.4718861428345834,0.7004069848892523,0.9404931607663968,1.1921446704660161,1.4553615139881113,1.7301436913326802,2.0164912024997235,2.3144040474892424,2.6238822263012365,2.944925738935705
0.22722914634803468,0.35253246161814444,0.4927973667712521,0.648023861807358,0.8182119467264625,1.0033616215285641,1.203472886213665,1.4185457407817639,1.6485801852328605,1.8935762195669557,0.269308617893967,0.41331392051782423,0.5722808130246799,0.7462092954145327,0.9350993676873857,1.1389510298432348,1.3577642818820836,1.5915391238039296,1.8402755556087744,2.1039735772966166,0.31138808943989904,0.4740953794175047,0.6517642592781079,0.844394729021709,1.051986788648309,1.2745404381579064,1.512055677550502,1.764532506826096,2.031970925984689,2.3143709350262776,0.3534675609858316,0.5348768383171842,0.7312477055315355,0.9425801626288851,1.1688742096092315,1.4101298464725784,1.666347073218921,1.9375258898482628,2.2236662963606033,2.5247682927559394,0.3955470325317641,0.5956582972168645,0.8107311517849634,1.0407655962360605,1.0,1.2021818181818196,1.4160000000000004,1.6414545454545462,1.8785454545454556,2.127272727272728,0.3403636363636366,0.5105454545454547,0.6923636363636364,0.8858181818181828,1.0909090909090913,1.3076363636363642,1.5359999999999998,1.7760000000000005,2.027636363636364,2.290909090909092,0.3730909090909096,0.5578181818181821,0.7541818181818186,0.9621818181818184,1.1818181818181828,1.4130909090909096,1.656000000000001,1.9105454545454552,2.176727272727274,2.454545454545454,0.4058181818181819,0.6050909090909093,0.8160000000000003,1.038545454545454,1.2727272727272736,1.5185454545454549,1.7760000000000011,2.0450909090909097,2.3258181818181827,2.6181818181818195,0.43854545454545485,0.6523636363636369,0.8778181818181823,1.114909090909091,1.3636363636363635,1.6239999999999999,1.8960000000000012,2.179636363636364,2.4749090909090907,2.781818181818182,0.47127272727272745,0.6996363636363635,0.9396363636363637,1.1912727272727273,1.4545454545454548,1.7294545454545454,2.016,2.3141818181818197,2.624000000000001,2.9454545454545467
0.21909403859553353,0.3397570842950614,0.47475115610834057,0.6240762540353713,0.7877323780761539,0.9657195282306871,1.1580377044989725,1.3646869068810092,1.585667135376797,1.820978389986337,0.25972040053888923,0.39843960710213033,0.5514898397791235,0.7188710985698671,0.9005833834743636,1.0966266944926109,1.3070010316246095,1.53170639487036,1.7707427842298622,2.0241101997031157,0.3003467624822445,0.4571221299091996,0.6282285234499064,0.8136659431043639,1.0134343888725739,1.227533860754535,1.4559643587502469,1.69872588285971,1.9558184330829262,2.2272420094198933,0.3409731244256003,0.5158046527162685,0.704967207120689,0.9084607876388605,1.1262853942707831,1.3584410270164586,1.6049276858758834,1.8657453708490603,2.140894081935991,2.430373819136671,0.38159948636895585,0.5744871755233382,0.7817058907914718,1.0032556321733572,1.0,1.201924335106472,1.4154140040354175,1.6404690067868384,1.8770893433607339,2.1252750137571046,0.3407420268060072,0.5109765950701985,0.692776497156865,0.8861417330660063,1.0910723027976217,1.3075682063517133,1.5356294437282785,1.7752560149273189,2.0264479199488337,2.289205158792825,0.3735280558131515,0.5583341925249625,0.7547056630592485,0.9626424674160086,1.1821446055952447,1.4132120775969543,1.6558448834211401,1.9100430230677998,2.175806496536935,2.453135303828544,0.40631408482029513,0.6056917899797258,0.8166348289616312,1.039143201766011,1.273216908392867,1.5188559488421964,1.7760603231140013,2.0448300312082806,2.3251650731250364,2.6170654488642637,0.4391001138274395,0.6530493874344897,0.8785639948640144,1.1156439361160138,1.3642892111904883,1.6244998200874379,1.8962757628068623,2.179617039348762,2.4745236497131353,2.7809955938999837,0.47188614283458297,0.7004069848892527,0.9404931607663972,1.1921446704660161,1.4553615139881102,1.7301436913326793,2.0164912024997235,2.3144040474892438,2.6238822263012356,2.944925738935704
0.22555236751981614,0.34993103932086717,0.48916089581458105,0.6432419370009573,0.8121741628799966,0.9959575734516983,1.1945921687160639,1.4080779486730919,1.6364149133227828,1.879603062665135,0.2673213244679305,0.41026397713480983,0.568057814494352,0.7407028365465566,0.9281990432914243,1.1305464347289549,1.347745010859148,1.5797947716820049,1.826695717197525,2.088447847405706,0.3090902814160441,0.4705969149487523,0.6469547331741233,0.8381637360921569,1.0442239237028528,1.2651352960062112,1.500897853002234,1.7515115946909172,2.0169765210722663,2.2972926321462768,0.3508592383641586,0.530929852762695,0.7258516518538942,0.9356246356377569,1.160248804114281,1.3997241572834687,1.6540506951453176,1.9232284176998313,2.2072573249470078,2.5061374168868467,0.3926281953122725,0.5912627905766378,0.8047485705336656,1.033085535183356,1.0,1.2021818181818185,1.415999999999999,1.6414545454545453,1.8785454545454536,2.127272727272726,0.34036363636363637,0.5105454545454542,0.692363636363636,0.8858181818181817,1.0909090909090902,1.3076363636363642,1.536,1.7759999999999994,2.027636363636363,2.29090909090909,0.3730909090909092,0.5578181818181817,0.754181818181818,0.9621818181818176,1.1818181818181814,1.4130909090909078,1.6559999999999995,1.9105454545454552,2.176727272727271,2.454545454545453,0.405818181818182,0.6050909090909093,0.8159999999999995,1.038545454545454,1.272727272727272,1.5185454545454535,1.7759999999999991,2.0450909090909084,2.325818181818183,2.6181818181818164,0.4385454545454544,0.6523636363636361,0.8778181818181818,1.1149090909090895,1.3636363636363633,1.624,1.8959999999999997,2.179636363636362,2.4749090909090907,2.7818181818181795,0.4712727272727273,0.6996363636363627,0.9396363636363636,1.1912727272727262,1.4545454545454535,1.7294545454545454,2.015999999999999,2.314181818181819,2.623999999999999,2.9454545454545444
0.2178667538885142,0.3378538893184667,0.4720917736930702,0.6205804070123242,0.7833197892762285,0.960309920484784,1.1515508006379909,1.3570424297358477,1.5767848077783564,1.810777934765515,0.25826554180459577,0.39620769408614015,0.5484005953123352,0.7148442454831807,0.8955386445986773,1.090483792658825,1.299679689663623,1.5231263356130718,1.7608237305071712,2.0127718743459213,0.2986643297206769,0.45456149885381325,0.6247094169316005,0.8091080839540382,1.007757499921126,1.2206576648328655,1.447808578689255,1.6892102414902954,1.9448626532359885,2.2147658139263293,0.3390631176367588,0.5129153036214872,0.7010182385508659,0.903371922424895,1.1199763552435753,1.3508315370069062,1.5959374677148879,1.8552941473675215,2.128901575964804,2.4167597535067373,0.3794619055528402,0.5712691083891601,0.7773270601701308,0.9976357608957521,1.0,1.2019243351064717,1.415414004035416,1.6404690067868377,1.877089343360734,2.1252750137571046,0.3407420268060073,0.5109765950701989,0.692776497156865,0.8861417330660059,1.0910723027976221,1.3075682063517131,1.535629443728278,1.775256014927319,2.026447919948835,2.289205158792823,0.37352805581315146,0.5583341925249622,0.7547056630592478,0.9626424674160086,1.1821446055952445,1.413212077596955,1.6558448834211392,1.9100430230677998,2.175806496536935,2.4531353038285437,0.4063140848202954,0.605691789979726,0.8166348289616311,1.0391432017660107,1.273216908392866,1.5188559488421958,1.7760603231140004,2.0448300312082806,2.325165073125035,2.6170654488642646,0.43910011382743913,0.6530493874344893,0.8785639948640143,1.1156439361160133,1.3642892111904883,1.624499820087438,1.8962757628068618,2.179617039348761,2.4745236497131335,2.7809955938999846,0.47188614283458313,0.7004069848892526,0.9404931607663966,1.192144670466016,1.4553615139881102,1.73014369133268,2.016491202499722,2.314404047489241,2.6238822263012365,2.9449257389357024
0.2230571222674757,0.3460598152050958,0.4837493968516859,0.6361258672072455,0.8031892262717746,0.9849394740452736,1.1813766105277412,1.392500635719179,1.6183115496195855,1.8588093522289644,0.2643639967614526,0.40572530058528505,0.561773493118087,0.732508574359858,0.9179305443105997,1.11803940297031,1.33283515033899,1.5623177864166402,1.8064873112032596,2.065343724698849,0.30567087125542963,0.46539078596547384,0.6397975893844874,0.8288912815124706,1.0326718623494244,1.2511393318953477,1.4842936901502384,1.7321349371140997,1.9946630727869328,2.271878097168733,0.3469777457494067,0.5250562713456631,0.7178216856508893,0.9252739886650845,1.1474131803882495,1.3842392608203842,1.6357522299614884,1.901952087811563,2.1828388343706044,2.478412469638621,0.38828462024338395,0.5847217567258517,0.79584578191729,1.0216566958176978,1.0,1.202181818181819,1.416,1.641454545454545,1.8785454545454547,2.1272727272727265,0.34036363636363615,0.5105454545454545,0.6923636363636367,0.885818181818182,1.0909090909090908,1.3076363636363644,1.535999999999999,1.7760000000000007,2.0276363636363635,2.290909090909091,0.37309090909090936,0.5578181818181814,0.7541818181818184,0.9621818181818175,1.1818181818181823,1.413090909090908,1.656000000000001,1.9105454545454543,2.176727272727273,2.4545454545454555,0.405818181818182,0.605090909090909,0.8160000000000001,1.0385454545454544,1.2727272727272725,1.5185454545454542,1.7760000000000014,2.0450909090909097,2.3258181818181813,2.6181818181818204,0.43854545454545446,0.6523636363636368,0.8778181818181818,1.1149090909090904,1.3636363636363644,1.6239999999999986,1.8959999999999988,2.179636363636364,2.4749090909090903,2.781818181818182,0.47127272727272745,0.6996363636363635,0.9396363636363637,1.1912727272727266,1.4545454545454546,1.729454545454544,2.016,2.3141818181818175,2.6240000000000006,2.945454545454546
0.2160436398941284,0.33502672022230756,0.4681412989010577,0.6153873759303781,0.7767649513102701,0.9522740250407322,1.1419145971217652,1.34568666755337,1.5635902363355434,1.79562530346829,0.25610436982618334,0.39289221901305355,0.5438115665504946,0.708862412438506,0.8880447566770893,1.081358599266241,1.2888039402059657,1.5103807794962603,1.7460891171371271,1.9959289531285633,0.2961650997582378,0.4507577178037991,0.6194818341999307,0.8023374489466336,0.999324562043907,1.2104431734917522,1.435693283290167,1.6750748914391536,1.9285879979387082,2.1962326027888364,0.3362258296902926,0.5086232165945446,0.6951521018493673,0.8958124854547621,1.1106043674107258,1.339527747717262,1.5825826263743672,1.8397690033820446,2.1110868787402914,2.3965362524491125,0.3762865596223476,0.5664887153852902,0.7708223694988044,0.9892875219628889,1.0,1.201924335106471,1.4154140040354173,1.640469006786837,1.8770893433607334,2.1252750137571037,0.3407420268060072,0.5109765950701988,0.6927764971568647,0.8861417330660065,1.091072302797622,1.3075682063517131,1.5356294437282785,1.7752560149273184,2.0264479199488337,2.289205158792825,0.3735280558131513,0.5583341925249623,0.7547056630592482,0.9626424674160081,1.1821446055952447,1.413212077596954,1.6558448834211397,1.910043023067799,2.175806496536935,2.453135303828544,0.4063140848202954,0.6056917899797261,0.8166348289616309,1.0391432017660107,1.2732169083928664,1.5188559488421955,1.7760603231140013,2.044830031208281,2.325165073125035,2.617065448864265,0.43910011382743924,0.6530493874344896,0.878563994864014,1.1156439361160138,1.3642892111904892,1.6244998200874368,1.8962757628068623,2.17961703934876,2.474523649713137,2.7809955938999824,0.4718861428345833,0.7004069848892526,0.9404931607663984,1.1921446704660164,1.4553615139881109,1.730143691332679,2.0164912024997252,2.3144040474892433,2.623882226301233,2.9449257389357046
